action_type,mechanism_of_action,molecule_chembl_id,target_chembl_id,parent_molecule_chembl_id,molecule_chembl_id_molecule_table,atc_classifications,pref_name_molecule,canonical_smiles,standard_inchi,standard_inchi_key,parent_chembl_id,oral,parenteral,organism,target_type,pref_name_target,accession,component_id,protein_classifications,level_1,level_2,level_3,level_4,level_5,InChi_nostereo
INHIBITOR,Carbonic anhydrase I inhibitor,CHEMBL19,CHEMBL261,CHEMBL19,CHEMBL19,['S01EC05'],METHAZOLAMIDE,CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,"InChI=1S/C5H8N4O3S2/c1-3(10)7-4-9(2)8-5(13-4)14(6,11)12/h1-2H3,(H2,6,11,12)/b7-4+",FLOSMHQXBMRNHR-QPJJXVBHSA-N,CHEMBL19,True,False,Homo sapiens,SINGLE PROTEIN,Carbonic anhydrase I,P00915,[702],[648],['Enzyme'],['Lyase'],[nan],[nan],[nan],"InChI=1S/C5H8N4O3S2/c1-3(10)7-4-9(2)8-5(13-4)14(6,11)12/h1-2H3,(H2,6,11,12)"
INHIBITOR,Carbonic anhydrase II inhibitor,CHEMBL17,CHEMBL205,CHEMBL17,CHEMBL17,['S01EC02'],DICHLORPHENAMIDE,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,"InChI=1S/C6H6Cl2N2O4S2/c7-4-1-3(15(9,11)12)2-5(6(4)8)16(10,13)14/h1-2H,(H2,9,11,12)(H2,10,13,14)",GJQPMPFPNINLKP-UHFFFAOYSA-N,CHEMBL17,True,False,Homo sapiens,SINGLE PROTEIN,Carbonic anhydrase II,P00918,[94],[648],['Enzyme'],['Lyase'],[nan],[nan],[nan],"InChI=1S/C6H6Cl2N2O4S2/c7-4-1-3(15(9,11)12)2-5(6(4)8)16(10,13)14/h1-2H,(H2,9,11,12)(H2,10,13,14)"
INHIBITOR,Carbonic anhydrase II inhibitor,CHEMBL19,CHEMBL205,CHEMBL19,CHEMBL19,['S01EC05'],METHAZOLAMIDE,CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,"InChI=1S/C5H8N4O3S2/c1-3(10)7-4-9(2)8-5(13-4)14(6,11)12/h1-2H3,(H2,6,11,12)/b7-4+",FLOSMHQXBMRNHR-QPJJXVBHSA-N,CHEMBL19,True,False,Homo sapiens,SINGLE PROTEIN,Carbonic anhydrase II,P00918,[94],[648],['Enzyme'],['Lyase'],[nan],[nan],[nan],"InChI=1S/C5H8N4O3S2/c1-3(10)7-4-9(2)8-5(13-4)14(6,11)12/h1-2H3,(H2,6,11,12)"
INHIBITOR,Carbonic anhydrase II inhibitor,CHEMBL20,CHEMBL205,CHEMBL20,CHEMBL20,['S01EC01'],ACETAZOLAMIDE,CC(=O)Nc1nnc(S(N)(=O)=O)s1,"InChI=1S/C4H6N4O3S2/c1-2(9)6-3-7-8-4(12-3)13(5,10)11/h1H3,(H2,5,10,11)(H,6,7,9)",BZKPWHYZMXOIDC-UHFFFAOYSA-N,CHEMBL20,True,True,Homo sapiens,SINGLE PROTEIN,Carbonic anhydrase II,P00918,[94],[648],['Enzyme'],['Lyase'],[nan],[nan],[nan],"InChI=1S/C4H6N4O3S2/c1-2(9)6-3-7-8-4(12-3)13(5,10)11/h1H3,(H2,5,10,11)(H,6,7,9)"
INHIBITOR,Carbonic anhydrase II inhibitor,CHEMBL220492,CHEMBL205,CHEMBL220492,CHEMBL220492,['N03AX11'],TOPIRAMATE,CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,"InChI=1S/C12H21NO8S/c1-10(2)18-7-5-16-12(6-17-22(13,14)15)9(8(7)19-10)20-11(3,4)21-12/h7-9H,5-6H2,1-4H3,(H2,13,14,15)/t7-,8-,9+,12+/m1/s1",KJADKKWYZYXHBB-XBWDGYHZSA-N,CHEMBL220492,True,False,Homo sapiens,SINGLE PROTEIN,Carbonic anhydrase II,P00918,[94],[648],['Enzyme'],['Lyase'],[nan],[nan],[nan],"InChI=1S/C12H21NO8S/c1-10(2)18-7-5-16-12(6-17-22(13,14)15)9(8(7)19-10)20-11(3,4)21-12/h7-9H,5-6H2,1-4H3,(H2,13,14,15)"
INHIBITOR,Carbonic anhydrase IV inhibitor,CHEMBL17,CHEMBL3729,CHEMBL17,CHEMBL17,['S01EC02'],DICHLORPHENAMIDE,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,"InChI=1S/C6H6Cl2N2O4S2/c7-4-1-3(15(9,11)12)2-5(6(4)8)16(10,13)14/h1-2H,(H2,9,11,12)(H2,10,13,14)",GJQPMPFPNINLKP-UHFFFAOYSA-N,CHEMBL17,True,False,Homo sapiens,SINGLE PROTEIN,Carbonic anhydrase IV,P22748,[2045],[648],['Enzyme'],['Lyase'],[nan],[nan],[nan],"InChI=1S/C6H6Cl2N2O4S2/c7-4-1-3(15(9,11)12)2-5(6(4)8)16(10,13)14/h1-2H,(H2,9,11,12)(H2,10,13,14)"
INHIBITOR,Carbonic anhydrase IV inhibitor,CHEMBL19,CHEMBL3729,CHEMBL19,CHEMBL19,['S01EC05'],METHAZOLAMIDE,CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,"InChI=1S/C5H8N4O3S2/c1-3(10)7-4-9(2)8-5(13-4)14(6,11)12/h1-2H3,(H2,6,11,12)/b7-4+",FLOSMHQXBMRNHR-QPJJXVBHSA-N,CHEMBL19,True,False,Homo sapiens,SINGLE PROTEIN,Carbonic anhydrase IV,P22748,[2045],[648],['Enzyme'],['Lyase'],[nan],[nan],[nan],"InChI=1S/C5H8N4O3S2/c1-3(10)7-4-9(2)8-5(13-4)14(6,11)12/h1-2H3,(H2,6,11,12)"
INHIBITOR,Carbonic anhydrase IV inhibitor,CHEMBL20,CHEMBL3729,CHEMBL20,CHEMBL20,['S01EC01'],ACETAZOLAMIDE,CC(=O)Nc1nnc(S(N)(=O)=O)s1,"InChI=1S/C4H6N4O3S2/c1-2(9)6-3-7-8-4(12-3)13(5,10)11/h1H3,(H2,5,10,11)(H,6,7,9)",BZKPWHYZMXOIDC-UHFFFAOYSA-N,CHEMBL20,True,True,Homo sapiens,SINGLE PROTEIN,Carbonic anhydrase IV,P22748,[2045],[648],['Enzyme'],['Lyase'],[nan],[nan],[nan],"InChI=1S/C4H6N4O3S2/c1-2(9)6-3-7-8-4(12-3)13(5,10)11/h1H3,(H2,5,10,11)(H,6,7,9)"
INHIBITOR,Carbonic anhydrase IV inhibitor,CHEMBL220492,CHEMBL3729,CHEMBL220492,CHEMBL220492,['N03AX11'],TOPIRAMATE,CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,"InChI=1S/C12H21NO8S/c1-10(2)18-7-5-16-12(6-17-22(13,14)15)9(8(7)19-10)20-11(3,4)21-12/h7-9H,5-6H2,1-4H3,(H2,13,14,15)/t7-,8-,9+,12+/m1/s1",KJADKKWYZYXHBB-XBWDGYHZSA-N,CHEMBL220492,True,False,Homo sapiens,SINGLE PROTEIN,Carbonic anhydrase IV,P22748,[2045],[648],['Enzyme'],['Lyase'],[nan],[nan],[nan],"InChI=1S/C12H21NO8S/c1-10(2)18-7-5-16-12(6-17-22(13,14)15)9(8(7)19-10)20-11(3,4)21-12/h7-9H,5-6H2,1-4H3,(H2,13,14,15)"
INHIBITOR,Carbonic anhydrase VII inhibitor,CHEMBL19,CHEMBL2326,CHEMBL19,CHEMBL19,['S01EC05'],METHAZOLAMIDE,CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,"InChI=1S/C5H8N4O3S2/c1-3(10)7-4-9(2)8-5(13-4)14(6,11)12/h1-2H3,(H2,6,11,12)/b7-4+",FLOSMHQXBMRNHR-QPJJXVBHSA-N,CHEMBL19,True,False,Homo sapiens,SINGLE PROTEIN,Carbonic anhydrase VII,P43166,[667],[648],['Enzyme'],['Lyase'],[nan],[nan],[nan],"InChI=1S/C5H8N4O3S2/c1-3(10)7-4-9(2)8-5(13-4)14(6,11)12/h1-2H3,(H2,6,11,12)"
INHIBITOR,Carbonic anhydrase XII inhibitor,CHEMBL17,CHEMBL3242,CHEMBL17,CHEMBL17,['S01EC02'],DICHLORPHENAMIDE,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,"InChI=1S/C6H6Cl2N2O4S2/c7-4-1-3(15(9,11)12)2-5(6(4)8)16(10,13)14/h1-2H,(H2,9,11,12)(H2,10,13,14)",GJQPMPFPNINLKP-UHFFFAOYSA-N,CHEMBL17,True,False,Homo sapiens,SINGLE PROTEIN,Carbonic anhydrase XII,O43570,[1563],[648],['Enzyme'],['Lyase'],[nan],[nan],[nan],"InChI=1S/C6H6Cl2N2O4S2/c7-4-1-3(15(9,11)12)2-5(6(4)8)16(10,13)14/h1-2H,(H2,9,11,12)(H2,10,13,14)"
INHIBITOR,Carbonic anhydrase XII inhibitor,CHEMBL20,CHEMBL3242,CHEMBL20,CHEMBL20,['S01EC01'],ACETAZOLAMIDE,CC(=O)Nc1nnc(S(N)(=O)=O)s1,"InChI=1S/C4H6N4O3S2/c1-2(9)6-3-7-8-4(12-3)13(5,10)11/h1H3,(H2,5,10,11)(H,6,7,9)",BZKPWHYZMXOIDC-UHFFFAOYSA-N,CHEMBL20,True,True,Homo sapiens,SINGLE PROTEIN,Carbonic anhydrase XII,O43570,[1563],[648],['Enzyme'],['Lyase'],[nan],[nan],[nan],"InChI=1S/C4H6N4O3S2/c1-2(9)6-3-7-8-4(12-3)13(5,10)11/h1H3,(H2,5,10,11)(H,6,7,9)"
INHIBITOR,Coagulation factor X inhibitor,CHEMBL198362,CHEMBL244,CHEMBL198362,CHEMBL198362,['B01AF01'],RIVAROXABAN,O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,"InChI=1S/C19H18ClN3O5S/c20-16-6-5-15(29-16)18(25)21-9-14-10-23(19(26)28-14)13-3-1-12(2-4-13)22-7-8-27-11-17(22)24/h1-6,14H,7-11H2,(H,21,25)/t14-/m0/s1",KGFYHTZWPPHNLQ-AWEZNQCLSA-N,CHEMBL198362,True,False,Homo sapiens,SINGLE PROTEIN,Coagulation factor X,P00742,[348],[38],['Enzyme'],['Protease'],['Serine protease'],['Serine protease PA clan'],['Serine protease S1A subfamily'],"InChI=1S/C19H18ClN3O5S/c20-16-6-5-15(29-16)18(25)21-9-14-10-23(19(26)28-14)13-3-1-12(2-4-13)22-7-8-27-11-17(22)24/h1-6,14H,7-11H2,(H,21,25)"
INHIBITOR,Coagulation factor X inhibitor,CHEMBL2105682,CHEMBL244,CHEMBL1269025,CHEMBL1269025,['B01AF03'],EDOXABAN,CN1CCc2nc(C(=O)N[C@@H]3C[C@@H](C(=O)N(C)C)CC[C@@H]3NC(=O)C(=O)Nc3ccc(Cl)cn3)sc2C1,"InChI=1S/C24H30ClN7O4S/c1-31(2)24(36)13-4-6-15(27-20(33)21(34)30-19-7-5-14(25)11-26-19)17(10-13)28-22(35)23-29-16-8-9-32(3)12-18(16)37-23/h5,7,11,13,15,17H,4,6,8-10,12H2,1-3H3,(H,27,33)(H,28,35)(H,26,30,34)/t13-,15-,17+/m0/s1",HGVDHZBSSITLCT-JLJPHGGASA-N,CHEMBL1269025,True,False,Homo sapiens,SINGLE PROTEIN,Coagulation factor X,P00742,[348],[38],['Enzyme'],['Protease'],['Serine protease'],['Serine protease PA clan'],['Serine protease S1A subfamily'],"InChI=1S/C24H30ClN7O4S/c1-31(2)24(36)13-4-6-15(27-20(33)21(34)30-19-7-5-14(25)11-26-19)17(10-13)28-22(35)23-29-16-8-9-32(3)12-18(16)37-23/h5,7,11,13,15,17H,4,6,8-10,12H2,1-3H3,(H,27,33)(H,28,35)(H,26,30,34)"
INHIBITOR,Coagulation factor X inhibitor,CHEMBL231779,CHEMBL244,CHEMBL231779,CHEMBL231779,['B01AF02'],APIXABAN,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,"InChI=1S/C25H25N5O4/c1-34-19-11-9-18(10-12-19)30-23-20(22(27-30)24(26)32)13-15-29(25(23)33)17-7-5-16(6-8-17)28-14-3-2-4-21(28)31/h5-12H,2-4,13-15H2,1H3,(H2,26,32)",QNZCBYKSOIHPEH-UHFFFAOYSA-N,CHEMBL231779,True,False,Homo sapiens,SINGLE PROTEIN,Coagulation factor X,P00742,[348],[38],['Enzyme'],['Protease'],['Serine protease'],['Serine protease PA clan'],['Serine protease S1A subfamily'],"InChI=1S/C25H25N5O4/c1-34-19-11-9-18(10-12-19)30-23-20(22(27-30)24(26)32)13-15-29(25(23)33)17-7-5-16(6-8-17)28-14-3-2-4-21(28)31/h5-12H,2-4,13-15H2,1H3,(H2,26,32)"
INHIBITOR,Coagulation factor X inhibitor,CHEMBL512351,CHEMBL244,CHEMBL512351,CHEMBL512351,['B01AF04'],BETRIXABAN,COc1ccc(NC(=O)c2ccc(C(=N)N(C)C)cc2)c(C(=O)Nc2ccc(Cl)cn2)c1,"InChI=1S/C23H22ClN5O3/c1-29(2)21(25)14-4-6-15(7-5-14)22(30)27-19-10-9-17(32-3)12-18(19)23(31)28-20-11-8-16(24)13-26-20/h4-13,25H,1-3H3,(H,27,30)(H,26,28,31)",XHOLNRLADUSQLD-UHFFFAOYSA-N,CHEMBL512351,True,False,Homo sapiens,SINGLE PROTEIN,Coagulation factor X,P00742,[348],[38],['Enzyme'],['Protease'],['Serine protease'],['Serine protease PA clan'],['Serine protease S1A subfamily'],"InChI=1S/C23H22ClN5O3/c1-29(2)21(25)14-4-6-15(7-5-14)22(30)27-19-10-9-17(32-3)12-18(19)23(31)28-20-11-8-16(24)13-26-20/h4-13,25H,1-3H3,(H,27,30)(H,26,28,31)"
INHIBITOR,Cyclin-dependent kinase 4 inhibitor,CHEMBL3301610,CHEMBL331,CHEMBL3301610,CHEMBL3301610,['L01EF03'],ABEMACICLIB,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,"InChI=1S/C27H32F2N8/c1-5-35-8-10-36(11-9-35)16-19-6-7-24(30-14-19)33-27-31-15-22(29)25(34-27)20-12-21(28)26-23(13-20)37(17(2)3)18(4)32-26/h6-7,12-15,17H,5,8-11,16H2,1-4H3,(H,30,31,33,34)",UZWDCWONPYILKI-UHFFFAOYSA-N,CHEMBL3301610,True,False,Homo sapiens,SINGLE PROTEIN,Cyclin-dependent kinase 4,P11802,[17],[148],['Enzyme'],['Kinase'],['Protein Kinase'],['CMGC protein kinase group'],[nan],"InChI=1S/C27H32F2N8/c1-5-35-8-10-36(11-9-35)16-19-6-7-24(30-14-19)33-27-31-15-22(29)25(34-27)20-12-21(28)26-23(13-20)37(17(2)3)18(4)32-26/h6-7,12-15,17H,5,8-11,16H2,1-4H3,(H,30,31,33,34)"
INHIBITOR,Cyclin-dependent kinase 4 inhibitor,CHEMBL3545110,CHEMBL331,CHEMBL3545110,CHEMBL3545110,[],RIBOCICLIB,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1,"InChI=1S/C23H30N8O/c1-29(2)22(32)19-13-16-14-26-23(28-21(16)31(19)17-5-3-4-6-17)27-20-8-7-18(15-25-20)30-11-9-24-10-12-30/h7-8,13-15,17,24H,3-6,9-12H2,1-2H3,(H,25,26,27,28)",RHXHGRAEPCAFML-UHFFFAOYSA-N,CHEMBL3545110,True,False,Homo sapiens,SINGLE PROTEIN,Cyclin-dependent kinase 4,P11802,[17],[148],['Enzyme'],['Kinase'],['Protein Kinase'],['CMGC protein kinase group'],[nan],"InChI=1S/C23H30N8O/c1-29(2)22(32)19-13-16-14-26-23(28-21(16)31(19)17-5-3-4-6-17)27-20-8-7-18(15-25-20)30-11-9-24-10-12-30/h7-8,13-15,17,24H,3-6,9-12H2,1-2H3,(H,25,26,27,28)"
INHIBITOR,Cyclin-dependent kinase 4 inhibitor,CHEMBL3894860,CHEMBL331,CHEMBL3894860,CHEMBL3894860,['V03AF12'],TRILACICLIB,CN1CCN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCCC3)CNC5=O)nc2)CC1,"InChI=1S/C24H30N8O/c1-30-9-11-31(12-10-30)18-5-6-20(25-15-18)28-23-26-14-17-13-19-22(33)27-16-24(7-3-2-4-8-24)32(19)21(17)29-23/h5-6,13-15H,2-4,7-12,16H2,1H3,(H,27,33)(H,25,26,28,29)",PDGKHKMBHVFCMG-UHFFFAOYSA-N,CHEMBL3894860,False,True,Homo sapiens,SINGLE PROTEIN,Cyclin-dependent kinase 4,P11802,[17],[148],['Enzyme'],['Kinase'],['Protein Kinase'],['CMGC protein kinase group'],[nan],"InChI=1S/C24H30N8O/c1-30-9-11-31(12-10-30)18-5-6-20(25-15-18)28-23-26-14-17-13-19-22(33)27-16-24(7-3-2-4-8-24)32(19)21(17)29-23/h5-6,13-15H,2-4,7-12,16H2,1H3,(H,27,33)(H,25,26,28,29)"
INHIBITOR,Cyclooxygenase-2 inhibitor,CHEMBL118,CHEMBL230,CHEMBL118,CHEMBL118,"['M01AH01', 'L01XX33']",CELECOXIB,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,"InChI=1S/C17H14F3N3O2S/c1-11-2-4-12(5-3-11)15-10-16(17(18,19)20)22-23(15)13-6-8-14(9-7-13)26(21,24)25/h2-10H,1H3,(H2,21,24,25)",RZEKVGVHFLEQIL-UHFFFAOYSA-N,CHEMBL118,True,False,Homo sapiens,SINGLE PROTEIN,Cyclooxygenase-2,P35354,[148],[10],['Enzyme'],['Oxidoreductase'],[nan],[nan],[nan],"InChI=1S/C17H14F3N3O2S/c1-11-2-4-12(5-3-11)15-10-16(17(18,19)20)22-23(15)13-6-8-14(9-7-13)26(21,24)25/h2-10H,1H3,(H2,21,24,25)"
INHIBITOR,Cyclooxygenase-2 inhibitor,CHEMBL1316,CHEMBL230,CHEMBL1316,CHEMBL1316,[],CARPROFEN,CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12,"InChI=1S/C15H12ClNO2/c1-8(15(18)19)9-2-4-11-12-7-10(16)3-5-13(12)17-14(11)6-9/h2-8,17H,1H3,(H,18,19)",PUXBGTOOZJQSKH-UHFFFAOYSA-N,CHEMBL1316,True,False,Homo sapiens,SINGLE PROTEIN,Cyclooxygenase-2,P35354,[148],[10],['Enzyme'],['Oxidoreductase'],[nan],[nan],[nan],"InChI=1S/C15H12ClNO2/c1-8(15(18)19)9-2-4-11-12-7-10(16)3-5-13(12)17-14(11)6-9/h2-8,17H,1H3,(H,18,19)"
INHIBITOR,Cyclooxygenase-2 inhibitor,CHEMBL416146,CHEMBL230,CHEMBL416146,CHEMBL416146,['M01AH05'],ETORICOXIB,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,"InChI=1S/C18H15ClN2O2S/c1-12-3-4-14(10-20-12)18-17(9-15(19)11-21-18)13-5-7-16(8-6-13)24(2,22)23/h3-11H,1-2H3",MNJVRJDLRVPLFE-UHFFFAOYSA-N,CHEMBL416146,True,False,Homo sapiens,SINGLE PROTEIN,Cyclooxygenase-2,P35354,[148],[10],['Enzyme'],['Oxidoreductase'],[nan],[nan],[nan],"InChI=1S/C18H15ClN2O2S/c1-12-3-4-14(10-20-12)18-17(9-15(19)11-21-18)13-5-7-16(8-6-13)24(2,22)23/h3-11H,1-2H3"
INHIBITOR,Cyclooxygenase-2 inhibitor,CHEMBL622,CHEMBL230,CHEMBL622,CHEMBL622,['M01AB08'],ETODOLAC,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,"InChI=1S/C17H21NO3/c1-3-11-6-5-7-12-13-8-9-21-17(4-2,10-14(19)20)16(13)18-15(11)12/h5-7,18H,3-4,8-10H2,1-2H3,(H,19,20)",NNYBQONXHNTVIJ-UHFFFAOYSA-N,CHEMBL622,True,False,Homo sapiens,SINGLE PROTEIN,Cyclooxygenase-2,P35354,[148],[10],['Enzyme'],['Oxidoreductase'],[nan],[nan],[nan],"InChI=1S/C17H21NO3/c1-3-11-6-5-7-12-13-8-9-21-17(4-2,10-14(19)20)16(13)18-15(11)12/h5-7,18H,3-4,8-10H2,1-2H3,(H,19,20)"
INHIBITOR,Cytochrome P450 11B1 inhibitor,CHEMBL295698,CHEMBL1908,CHEMBL295698,CHEMBL295698,['H02CA04'],LEVOKETOCONAZOLE,CC(=O)N1CCN(c2ccc(OC[C@@H]3CO[C@@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,"InChI=1S/C26H28Cl2N4O4/c1-19(33)31-10-12-32(13-11-31)21-3-5-22(6-4-21)34-15-23-16-35-26(36-23,17-30-9-8-29-18-30)24-7-2-20(27)14-25(24)28/h2-9,14,18,23H,10-13,15-17H2,1H3/t23-,26-/m1/s1",XMAYWYJOQHXEEK-ZEQKJWHPSA-N,CHEMBL295698,True,False,Homo sapiens,SINGLE PROTEIN,Cytochrome P450 11B1,P15538,[221],[224],['Enzyme'],['Cytochrome P450'],['Cytochrome P450 family 11'],['Cytochrome P450 family 11B'],['Cytochrome P450 11B1'],"InChI=1S/C26H28Cl2N4O4/c1-19(33)31-10-12-32(13-11-31)21-3-5-22(6-4-21)34-15-23-16-35-26(36-23,17-30-9-8-29-18-30)24-7-2-20(27)14-25(24)28/h2-9,14,18,23H,10-13,15-17H2,1H3"
INHIBITOR,Cytochrome P450 11B1 inhibitor,CHEMBL3707393,CHEMBL1908,CHEMBL3099695,CHEMBL3099695,['H02CA02'],OSILODROSTAT,N#Cc1ccc([C@H]2CCc3cncn32)c(F)c1,"InChI=1S/C13H10FN3/c14-12-5-9(6-15)1-3-11(12)13-4-2-10-7-16-8-17(10)13/h1,3,5,7-8,13H,2,4H2/t13-/m1/s1",USUZGMWDZDXMDG-CYBMUJFWSA-N,CHEMBL3099695,True,False,Homo sapiens,SINGLE PROTEIN,Cytochrome P450 11B1,P15538,[221],[224],['Enzyme'],['Cytochrome P450'],['Cytochrome P450 family 11'],['Cytochrome P450 family 11B'],['Cytochrome P450 11B1'],"InChI=1S/C13H10FN3/c14-12-5-9(6-15)1-3-11(12)13-4-2-10-7-16-8-17(10)13/h1,3,5,7-8,13H,2,4H2"
INHIBITOR,Cytochrome P450 11B2 inhibitor,CHEMBL295698,CHEMBL2722,CHEMBL295698,CHEMBL295698,['H02CA04'],LEVOKETOCONAZOLE,CC(=O)N1CCN(c2ccc(OC[C@@H]3CO[C@@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,"InChI=1S/C26H28Cl2N4O4/c1-19(33)31-10-12-32(13-11-31)21-3-5-22(6-4-21)34-15-23-16-35-26(36-23,17-30-9-8-29-18-30)24-7-2-20(27)14-25(24)28/h2-9,14,18,23H,10-13,15-17H2,1H3/t23-,26-/m1/s1",XMAYWYJOQHXEEK-ZEQKJWHPSA-N,CHEMBL295698,True,False,Homo sapiens,SINGLE PROTEIN,Cytochrome P450 11B2,P19099,[1058],[225],['Enzyme'],['Cytochrome P450'],['Cytochrome P450 family 11'],['Cytochrome P450 family 11B'],['Cytochrome P450 11B2'],"InChI=1S/C26H28Cl2N4O4/c1-19(33)31-10-12-32(13-11-31)21-3-5-22(6-4-21)34-15-23-16-35-26(36-23,17-30-9-8-29-18-30)24-7-2-20(27)14-25(24)28/h2-9,14,18,23H,10-13,15-17H2,1H3"
INHIBITOR,Cytochrome P450 19A1 inhibitor,CHEMBL1200374,CHEMBL1978,CHEMBL1200374,CHEMBL1200374,['L02BG06'],EXEMESTANE,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,"InChI=1S/C20H24O2/c1-12-10-14-15-4-5-18(22)20(15,3)9-7-16(14)19(2)8-6-13(21)11-17(12)19/h6,8,11,14-16H,1,4-5,7,9-10H2,2-3H3/t14-,15-,16-,19+,20-/m0/s1",BFYIZQONLCFLEV-DAELLWKTSA-N,CHEMBL1200374,True,False,Homo sapiens,SINGLE PROTEIN,Cytochrome P450 19A1,P11511,[301],[227],['Enzyme'],['Cytochrome P450'],['Cytochrome P450 family 19'],['Cytochrome P450 family 19A'],['Cytochrome P450 19A1'],"InChI=1S/C20H24O2/c1-12-10-14-15-4-5-18(22)20(15,3)9-7-16(14)19(2)8-6-13(21)11-17(12)19/h6,8,11,14-16H,1,4-5,7,9-10H2,2-3H3"
INHIBITOR,Cytochrome P450 19A1 inhibitor,CHEMBL1399,CHEMBL1978,CHEMBL1399,CHEMBL1399,['L02BG03'],ANASTROZOLE,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,"InChI=1S/C17H19N5/c1-16(2,9-18)14-5-13(8-22-12-20-11-21-22)6-15(7-14)17(3,4)10-19/h5-7,11-12H,8H2,1-4H3",YBBLVLTVTVSKRW-UHFFFAOYSA-N,CHEMBL1399,True,False,Homo sapiens,SINGLE PROTEIN,Cytochrome P450 19A1,P11511,[301],[227],['Enzyme'],['Cytochrome P450'],['Cytochrome P450 family 19'],['Cytochrome P450 family 19A'],['Cytochrome P450 19A1'],"InChI=1S/C17H19N5/c1-16(2,9-18)14-5-13(8-22-12-20-11-21-22)6-15(7-14)17(3,4)10-19/h5-7,11-12H,8H2,1-4H3"
INHIBITOR,Cytochrome P450 19A1 inhibitor,CHEMBL1444,CHEMBL1978,CHEMBL1444,CHEMBL1444,['L02BG04'],LETROZOLE,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,"InChI=1S/C17H11N5/c18-9-13-1-5-15(6-2-13)17(22-12-20-11-21-22)16-7-3-14(10-19)4-8-16/h1-8,11-12,17H",HPJKCIUCZWXJDR-UHFFFAOYSA-N,CHEMBL1444,True,False,Homo sapiens,SINGLE PROTEIN,Cytochrome P450 19A1,P11511,[301],[227],['Enzyme'],['Cytochrome P450'],['Cytochrome P450 family 19'],['Cytochrome P450 family 19A'],['Cytochrome P450 19A1'],"InChI=1S/C17H11N5/c18-9-13-1-5-15(6-2-13)17(22-12-20-11-21-22)16-7-3-14(10-19)4-8-16/h1-8,11-12,17H"
INHIBITOR,Cytochrome P450 19A1 inhibitor,CHEMBL488,CHEMBL1978,CHEMBL488,CHEMBL488,['L02BG01'],AMINOGLUTETHIMIDE,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,"InChI=1S/C13H16N2O2/c1-2-13(8-7-11(16)15-12(13)17)9-3-5-10(14)6-4-9/h3-6H,2,7-8,14H2,1H3,(H,15,16,17)",ROBVIMPUHSLWNV-UHFFFAOYSA-N,CHEMBL488,True,False,Homo sapiens,SINGLE PROTEIN,Cytochrome P450 19A1,P11511,[301],[227],['Enzyme'],['Cytochrome P450'],['Cytochrome P450 family 19'],['Cytochrome P450 family 19A'],['Cytochrome P450 19A1'],"InChI=1S/C13H16N2O2/c1-2-13(8-7-11(16)15-12(13)17)9-3-5-10(14)6-4-9/h3-6H,2,7-8,14H2,1H3,(H,15,16,17)"
